1 2 1 1 100 0 2100 8.1413
2 2 2 1 100 0 2200 2.95588
3 3 1 0 50 0 2250 3.21147
4 1 1 0 100 0 2350 3.04481
5 4 1 1 50 0 2400 3.47576
6 2 3 0 100 0 2500 2.50189
7 2 4 1 100 0 2600 5.68456
8 2 5 0 100 0 2700 2.56205
9 1 2 0 100 0 2800 2.79152
10 1 3 1 100 -150 2750 8.26475
11 2 6 1 100 0 2850 2.36769
12 2 7 0 100 0 2950 2.1584
13 2 8 0 100 0 3050 1.88473
14 2 9 1 100 -1250 1900 3.60182
15 2 10 0 100 0 2000 2.50331
16 2 11 1 100 0 2100 2.28748
17 2 12 1 100 0 2200 3.95415
18 2 13 0 100 0 2300 3.381
19 3 2 0 50 0 2350 2.80606
20 1 4 0 100 0 2450 2.03739
21 4 2 0 50 0 2500 2.80927
22 2 14 1 100 -1250 1350 2.26604
23 1 5 1 100 -300 1150 2.81335
24 3 3 1 50 -50 1150 1.93799
25 4 3 1 50 0 1200 2.18597
26 4 4 0 50 0 1250 2.33234
27 2 15 0 100 0 1350 1.62118
28 2 16 1 100 0 1450 1.70535
29 2 17 1 100 0 1550 2.08822
30 2 18 0 100 0 1650 2.33653
31 2 19 0 100 0 1750 2.14962
32 1 6 0 100 0 1850 6.08949
33 2 20 0 100 0 1950 2.08023
34 1 7 1 100 -200 1850 2.12074
35 2 21 1 100 -1250 700 2.75603
36 3 4 0 50 0 750 2.10884
37 3 5 1 50 -50 750 4.79346
38 4 5 0 50 0 800 2.11308
39 4 6 1 50 0 850 1.88116
40 4 7 1 50 0 900 1.98892
41 4 8 0 50 0 950 2.26791
42 4 9 0 50 0 1000 2.18409
43 4 10 1 50 -250 800 3.13651
44 3 6 0 50 0 850 4.43068
45 2 22 0 100 0 950 2.43138
46 1 8 0 100 0 1050 1.9059
47 2 23 1 100 0 1150 4.10996
48 3 7 1 50 -50 1150 2.14645
49 4 11 1 50 0 1200 2.03793
50 1 9 1 100 -250 1050 2.44169
51 2 24 1 100 0 1150 2.51893
52 1 10 1 100 -350 900 2.7834
53 2 25 0 100 0 1000 2.16208
54 3 8 0 50 0 1050 2.10279
55 2 26 1 100 0 1150 2.4491
56 4 12 1 50 0 1200 2.7585
57 2 27 0 100 0 1300 3.32321
58 2 28 1 100 0 1400 2.39839
59 3 9 1 50 -50 1400 2.04111
60 2 29 0 100 0 1500 2.4641
61 2 30 0 100 0 1600 1.73411
62 2 31 1 100 0 1700 1.68423
63 2 32 1 100 -1250 550 2.35058
64 2 33 0 100 0 650 1.63876
65 2 34 1 100 0 750 2.13813
66 1 11 0 100 0 850 2.20284
67 1 12 1 100 -350 600 2.5463
68 3 10 1 50 -50 600 2.52588
69 4 13 0 50 0 650 2.0037
70 4 14 0 50 0 700 2.05588
71 4 15 1 50 0 750 1.95151
72 2 35 0 100 0 850 1.7928
73 2 36 1 100 0 950 1.94303
74 1 13 0 100 0 1050 2.24883
75 2 37 0 100 0 1150 1.79133
76 1 14 1 100 -250 1000 2.25751
77 2 38 1 100 0 1100 2.23188
78 1 15 1 100 -200 1000 2.37007
79 1 16 0 100 0 1100 2.1101
80 1 17 1 100 -300 900 2.36258
81 2 39 0 100 0 1000 1.62552
82 2 40 0 100 0 1100 1.60105
83 1 18 1 100 -150 1050 4.73864
84 1 19 0 100 0 1150 4.5028
85 1 20 0 100 0 1250 1.92358
86 1 21 0 100 0 1350 1.8919
87 1 22 1 100 -300 1150 2.83425
88 1 23 0 100 0 1250 2.61998
89 1 24 1 100 -350 1000 2.09781
90 1 25 0 100 0 1100 3.11469
91 1 26 1 100 -200 1000 2.16727
92 1 27 1 100 -250 850 2.58088
93 1 28 1 100 -150 800 2.16705
94 1 29 0 100 0 900 1.90282
95 1 30 0 100 0 1000 2.53992
96 1 31 1 100 -350 750 2.34109
97 1 32 1 100 -200 650 3.84774
98 1 33 1 100 -250 500 2.38899
99 1 34 0 100 0 600 1.83894
100 1 35 0 100 0 700 2.4642
